name,build_time
t1_c1_4r31s2o,0.874672
t1_c1_4r31s2o,0.823951
t1_c1_4r31s2o,1.089262
t1_c1_4r31s2o,1.067674
t1_c1_4r31s2o,1.064532
t1_c1_4r31s2o,0.872623
t1_c1_4r31s2o,0.859206
t1_c1_4r31s2o,0.678479
t1_c1_4r3s1o,0.687581
t1_c1_4r3s1o,0.706670
t1_c1_4r3s1o,0.679176
t1_c1_4r3s1o,0.979418
t1_c1_4r3s1o,1.090992
t1_c1_4r3s1o,1.069130
t1_c1_4r3s1o,1.066704
t1_c1_4r3s1o,0.863497
t1_c1_4r3s1o,0.666311
t1_c1_4r3s1o,0.673573
t1_c1_4r3s2o,0.680173
t1_c1_4r3s2o,0.696108
t1_c1_4r3s2o,0.718745
t1_c1_4r3s2o,1.067294
t1_c1_4r3s2o,1.074668
t1_c1_4r3s2o,1.076843
t1_c1_4r3s2o,1.020135
t1_c1_4r3s2o,0.662855
t1_c1_4r3s2o,0.860118
t1_c1_4r3s2o,0.701654
t1_c1_4r4s1o,0.668428
t1_c1_4r4s1o,0.696087
t1_c1_4r4s1o,0.809557
t1_c1_4r4s1o,1.070115
t1_c1_4r4s1o,1.075097
t1_c1_4r4s1o,1.069912
t1_c1_4r4s1o,0.880382
t1_c1_4r4s1o,0.693175
t1_c1_4r4s1o,0.873395
t1_c1_4r4s1o,0.880734
t1_c1_4r4s2o,0.696978
t1_c1_4r4s2o,0.687267
t1_c1_4r4s2o,1.073746
t1_c1_4r4s2o,1.066715
t1_c1_4r4s2o,1.066227
t1_c1_4r4s2o,1.018949
t1_c1_4r4s2o,0.673349
t1_c1_4r4s2o,0.687400
t1_c1_4r4s2o,0.688023
t1_c1_4r4s2o,0.683234
t1_c1_4r4s3o,0.694198
t1_c1_4r4s3o,0.755327
t1_c1_4r4s3o,1.070964
t1_c1_4r4s3o,1.089192
t1_c1_4r4s3o,1.090267
t1_c1_4r4s3o,0.977535
t1_c1_4r4s3o,0.664455
t1_c1_4r4s3o,0.693659
t1_c1_4r4s3o,0.703426
t1_c1_4r4s3o,0.714324
t1_c1_4r7s1o,0.712469
t1_c1_4r7s1o,0.868504
t1_c1_4r7s1o,0.701366
t1_c1_4r7s1o,0.840671
t1_c1_4r7s1o,0.672058
t1_c1_4r7s1o,0.868746
t1_c1_4r7s1o,0.855431
t1_c1_4r7s1o,0.871871
t1_c1_4r7s1o,0.685062
t1_c1_4r7s1o,0.705710
t1_c1_4r7s2o,0.719808
t1_c1_4r7s2o,0.686526
t1_c1_4r7s2o,0.948819
t1_c1_4r7s2o,1.071394
t1_c1_4r7s2o,1.085386
t1_c1_4r7s2o,1.087821
t1_c1_4r7s2o,0.878746
t1_c1_4r7s2o,0.696471
t1_c1_4r7s2o,0.694236
t1_c1_4r7s2o,0.694701
t1_c1_4r8s1o,0.704158
t1_c1_4r8s1o,0.726671
t1_c1_4r8s1o,1.086271
t1_c1_4r8s1o,1.089723
t1_c1_4r8s1o,1.068125
t1_c1_4r8s1o,0.988380
t1_c1_4r8s1o,0.856574
t1_c1_4r8s1o,0.670977
t1_c1_4r8s1o,0.684262
t1_c1_4r8s1o,0.682524
t1_c1_4r8s1operm,0.728525
t1_c1_4r8s1operm,0.856513
t1_c1_4r8s1operm,1.088143
t1_c1_4r8s1operm,1.070703
t1_c1_4r8s1operm,1.089148
t1_c1_4r8s1operm,0.925903
t1_c1_4r8s1operm,0.679286
t1_c1_4r8s1operm,0.703709
t1_c1_4r8s1operm,0.677835
t1_c1_4r8s1operm,0.716280
t1_c1_4r8s1operm2,0.692168
t1_c1_4r8s1operm2,1.027858
t1_c1_4r8s1operm2,1.074687
t1_c1_4r8s1operm2,1.091991
t1_c1_4r8s1operm2,1.071853
t1_c1_4r8s1operm2,0.690180
t1_c1_4r8s1operm2,0.688663
t1_c1_4r8s1operm2,0.684883
t1_c1_4r8s1operm2,0.717509
t1_c1_4r8s1operm2,0.687723
t1_c1_4r8s2o,0.702120
t1_c1_4r8s2o,1.042605
t1_c1_4r8s2o,1.087092
t1_c1_4r8s2o,1.079551
t1_c1_4r8s2o,1.049663
t1_c1_4r8s2o,0.836482
t1_c1_4r8s2o,0.680067
t1_c1_4r8s2o,0.674610
t1_c1_4r8s2o,0.669860
t1_c1_4r8s2o,0.700683
t1_c1_4r8s3o,0.783508
t1_c1_4r8s3o,1.087929
t1_c1_4r8s3o,1.067442
t1_c1_4r8s3o,1.086706
t1_c1_4r8s3o,0.913783
t1_c1_4r8s3o,0.686761
t1_c1_4r8s3o,0.861746
t1_c1_4r8s3o,0.874674
t1_c1_4r8s3o,0.677729
t1_c1_4r8s3o,0.685917
t1_c1_5r15s2o,1.027779
t1_c1_5r15s2o,1.074527
t1_c1_5r15s2o,1.070143
t1_c1_5r15s2o,1.070496
t1_c1_5r15s2o,0.689019
t1_c1_5r15s2o,0.711951
t1_c1_5r15s2o,0.708359
t1_c1_5r15s2o,0.706288
t1_c1_5r15s2o,0.877070
t1_c1_5r15s2o,0.838174
t1_c1_5r16s1o,1.074675
t1_c1_5r16s1o,1.094158
t1_c1_5r16s1o,1.066986
t1_c1_5r16s1o,0.876865
t1_c1_5r16s1o,0.665685
t1_c1_5r16s1o,0.706505
t1_c1_5r16s1o,0.719692
t1_c1_5r16s1o,0.685779
t1_c1_5r16s1o,0.715485
t1_c1_5r16s1o,0.940886
