name,build_time
t2_c1_2r16s1o,0.906115
t2_c1_2r256s1o,0.808782
t2_c1_2r256s1o,1.103427
t2_c1_2r256s1o,1.205269
t2_c1_2r2s1o,1.213335
t2_c1_2r2s1o,1.147213
t2_c1_2r2s1o,1.054701
t2_c1_2r32s1o,1.075770
t2_c1_2r32s1o,0.933868
t2_c1_2r32s1o,0.837267
t2_c1_2r4s1o,1.189060
t2_c1_2r4s1o,1.232697
t2_c1_2r4s1o,1.228020
t2_c1_2r64s1o,0.995000
t2_c1_2r64s1o,0.865003
t2_c1_2r64s1o,0.919654
t2_c1_2r8s1o,0.932660
t2_c1_2r8s1o,0.998053
t2_c1_2r8s1o,1.207408
t2_c1_3r127s1o,1.285876
t2_c1_3r127s1o,1.274282
t2_c1_3r127s1o,0.967638
t2_c1_3r16s1o,0.831704
t2_c1_3r16s1o,0.843398
t2_c1_3r16s1o,0.957060
t2_c1_3r16s2o,0.650882
t2_c1_3r16s2o,0.820314
t2_c1_3r16s2o,0.927036
t2_c1_3r2s1o,0.940950
t2_c1_3r2s1o,0.928746
t2_c1_3r2s1o,0.886150
t2_c1_3r2s1orect,0.688401
t2_c1_3r2s1orect,0.696240
t2_c1_3r2s1orect,0.699902
t2_c1_3r2s2o,0.603062
t2_c1_3r2s2o,0.697805
t2_c1_3r2s2o,0.709220
t2_c1_3r32s1o,1.255100
t2_c1_3r32s1o,1.264384
t2_c1_3r32s1o,1.273579
t2_c1_3r32s2o,0.762532
t2_c1_3r32s2o,0.654715
t2_c1_3r32s2o,0.696639
t2_c1_3r4s1o,0.897578
t2_c1_3r4s1o,1.117821
t2_c1_3r4s1o,1.141470
t2_c1_3r4s2o,0.920802
t2_c1_3r4s2o,0.920476
t2_c1_3r4s2o,0.930688
t2_c1_3r64s1o,1.049579
t2_c1_3r64s1o,0.946329
t2_c1_3r64s1o,0.943522
t2_c1_3r7s1o,0.868359
t2_c1_3r7s1o,0.894795
t2_c1_3r7s1o,1.258332
t2_c1_3r8s1o,1.257086
t2_c1_3r8s1o,1.269836
t2_c1_3r8s1o,1.056059
t2_c1_3r8s2o,0.625265
t2_c1_3r8s2o,0.648615
t2_c1_3r8s2o,0.611615
t2_c1_4r16s1o,0.709497
t2_c1_4r16s1o,0.658333
t2_c1_4r16s1o,0.788331
t2_c1_4r16s2o,0.910628
t2_c1_4r16s2o,0.915696
t2_c1_4r16s2o,0.916188
t2_c1_4r16s3o,0.921816
t2_c1_4r16s3o,0.604361
t2_c1_4r16s3o,0.632170
t2_c1_4r2s1o,0.994938
t2_c1_4r2s1o,0.997838
t2_c1_4r2s1o,1.008832
t2_c1_4r2s2o,1.282695
t2_c1_4r2s2o,1.285605
t2_c1_4r2s2o,1.291650
t2_c1_4r2s2omixed,0.670383
t2_c1_4r2s2omixed,0.640830
t2_c1_4r2s2omixed,0.668816
t2_c1_4r2s3o,0.706451
t2_c1_4r2s3o,0.713291
t2_c1_4r2s3o,0.709790
t2_c1_4r31s2o,1.278811
t2_c1_4r31s2o,1.290561
t2_c1_4r31s2o,1.268777
t2_c1_4r3s1o,1.110578
t2_c1_4r3s1o,0.986100
t2_c1_4r3s1o,1.012011
t2_c1_4r3s2o,0.982468
t2_c1_4r3s2o,1.080105
t2_c1_4r3s2o,1.268678
t2_c1_4r4s1o,0.921867
t2_c1_4r4s1o,0.931178
t2_c1_4r4s1o,0.801146
